Sample in Buffer	Sample in Window	adc_ch0
118441	118441	-17171	
118442	118442	-7200	
118443	118443	4387	
118444	118444	14994	
118445	118445	22400	
118446	118446	24994	
118447	118447	22041	
118448	118448	14107	
118449	118449	2808	
118450	118450	-9102	
118451	118451	-18675	
118452	118452	-24216	
118453	118453	-24419	
118454	118454	-19304	
118455	118455	-9954	
118456	118456	1538	
118457	118457	12567	
118458	118458	20963	
118459	118459	24865	
118460	118460	23285	
118461	118461	16547	
118462	118462	5901	
118463	118463	-6046	
118464	118464	-16612	
118465	118465	-23301	
118466	118466	-24872	
118467	118467	-21001	
118468	118468	-12518	
118469	118469	-1382	
118470	118470	10002	
118471	118471	19253	
118472	118472	24385	
118473	118473	24185	
118474	118474	18621	
118475	118475	8759	
118476	118476	-3150	
118477	118477	-14140	
118478	118478	-22136	
118479	118479	-25001	
118480	118480	-22449	
118481	118481	-14981	
118482	118482	-4333	
118483	118483	7157	
118484	118484	17228	
118485	118485	23600	
118486	118486	24779	
118487	118487	20456	
118488	118488	11537	
118489	118489	-24	
118490	118490	-11663	
118491	118491	-20534	
118492	118492	-24778	
118493	118493	-23570	
118494	118494	-17284	
118495	118495	-7215	
118496	118496	4424	
118497	118497	14983	
118498	118498	22459	
118499	118499	24999	
118500	118500	22004	
118501	118501	14064	
118502	118502	2950	
118503	118503	-8883	
118504	118504	-18615	
118505	118505	-24193	
118506	118506	-24389	
118507	118507	-19192	
118508	118508	-10007	
118509	118509	1425	
118510	118510	12504	
118511	118511	20985	
118512	118512	24872	
118513	118513	23275	
118514	118514	16436	
118515	118515	5847	
118516	118516	-6005	
118517	118517	-16494	
118518	118518	-23331	
118519	118519	-24873	
118520	118520	-20966	
118521	118521	-12544	
118522	118522	-1413	
118523	118523	9898	
118524	118524	19333	
118525	118525	24385	
118526	118526	24171	
118527	118527	18642	
118528	118528	8830	
118529	118529	-3045	
118530	118530	-14086	
118531	118531	-22052	
118532	118532	-25000	
118533	118533	-22420	
118534	118534	-15086	
118535	118535	-4301	
118536	118536	7178	
118537	118537	17233	
118538	118538	23608	
118539	118539	24763	
118540	118540	20524	
118541	118541	11459	
118542	118542	39	
118543	118543	-11338	
118544	118544	-20500	
118545	118545	-24771	
118546	118546	-23540	
118547	118547	-17217	
118548	118548	-7254	
118549	118549	4374	
118550	118550	15059	
118551	118551	22346	
118552	118552	25000	
118553	118553	22033	
118554	118554	14053	
118555	118555	2957	
118556	118556	-8931	
118557	118557	-18606	
118558	118558	-24219	
118559	118559	-24391	
118560	118560	-19205	
118561	118561	-9893	
118562	118562	1503	
118563	118563	12554	
118564	118564	20924	
118565	118565	24889	
118566	118566	23268	
118567	118567	16545	
118568	118568	5928	
118569	118569	-5926	
118570	118570	-16557	
118571	118571	-23298	
118572	118572	-24880	
118573	118573	-20945	
118574	118574	-12545	
118575	118575	-1427	
118576	118576	9890	
118577	118577	19229	
118578	118578	24380	
118579	118579	24226	
118580	118580	18644	
118581	118581	8730	
118582	118582	-3123	
118583	118583	-14210	
118584	118584	-22081	
118585	118585	-25002	
118586	118586	-22453	
118587	118587	-14975	
118588	118588	-4295	
118589	118589	7168	
118590	118590	17213	
118591	118591	23546	
118592	118592	24783	
118593	118593	20445	
118594	118594	11643	
118595	118595	-99	
118596	118596	-11728	
118597	118597	-20544	
118598	118598	-24781	
118599	118599	-23585	
118600	118600	-17223	
118601	118601	-7033	
118602	118602	4288	
118603	118603	14952	
118604	118604	22391	
118605	118605	25000	
118606	118606	22044	
118607	118607	14116	
118608	118608	2864	
118609	118609	-8838	
118610	118610	-18645	
118611	118611	-24220	
118612	118612	-24388	
118613	118613	-19183	
118614	118614	-10022	
118615	118615	1339	
118616	118616	12542	
118617	118617	21016	
118618	118618	24873	
118619	118619	23315	
118620	118620	16520	
118621	118621	5870	
118622	118622	-5967	
118623	118623	-16551	
118624	118624	-23301	
118625	118625	-24863	
118626	118626	-21038	
118627	118627	-12573	
118628	118628	-1503	
118629	118629	9951	
118630	118630	19234	
118631	118631	24392	
118632	118632	24203	
118633	118633	18637	
118634	118634	8741	
118635	118635	-3071	
118636	118636	-14192	
118637	118637	-22100	
118638	118638	-25003	
118639	118639	-22439	
118640	118640	-15017	
118641	118641	-4422	
118642	118642	7169	
118643	118643	17236	
118644	118644	23571	
118645	118645	24781	
118646	118646	20454	
118647	118647	11513	
118648	118648	-64	
118649	118649	-11615	
118650	118650	-20528	
118651	118651	-24788	
118652	118652	-23619	
118653	118653	-17261	
118654	118654	-7269	
118655	118655	4360	
118656	118656	14997	
118657	118657	22441	
118658	118658	25005	
118659	118659	22054	
118660	118660	14165	
118661	118661	2937	
118662	118662	-8919	
118663	118663	-18704	
118664	118664	-24188	
118665	118665	-24409	
118666	118666	-19278	
118667	118667	-9974	
118668	118668	1531	
118669	118669	12620	
118670	118670	20955	
118671	118671	24870	
118672	118672	23302	
118673	118673	16486	
118674	118674	5881	
118675	118675	-5990	
118676	118676	-16550	
118677	118677	-23277	
118678	118678	-24877	
118679	118679	-20998	
118680	118680	-12623	
118681	118681	-1480	
118682	118682	9877	
118683	118683	19245	
118684	118684	24382	
118685	118685	24190	
118686	118686	18603	
118687	118687	8761	
118688	118688	-3002	
118689	118689	-13983	
118690	118690	-22031	
118691	118691	-24997	
118692	118692	-22498	
118693	118693	-15026	
118694	118694	-4304	
118695	118695	7268	
118696	118696	17245	
118697	118697	23624	
118698	118698	24780	
118699	118699	20462	
118700	118700	11458	
118701	118701	232	
118702	118702	-11406	
118703	118703	-20438	
118704	118704	-24768	
118705	118705	-23607	
118706	118706	-17282	
118707	118707	-7270	
118708	118708	4413	
118709	118709	14984	
118710	118710	22451	
118711	118711	24994	
118712	118712	22116	
118713	118713	14203	
118714	118714	3015	
118715	118715	-8862	
118716	118716	-18562	
118717	118717	-24227	
118718	118718	-24410	
118719	118719	-19189	
118720	118720	-9884	
118721	118721	1508	
118722	118722	12546	
118723	118723	20892	
118724	118724	24868	
118725	118725	23299	
118726	118726	16495	
118727	118727	5994	
118728	118728	-5875	
118729	118729	-16469	
118730	118730	-23281	
118731	118731	-24871	
118732	118732	-20937	
118733	118733	-12507	
118734	118734	-1432	
118735	118735	9932	
118736	118736	19241	
118737	118737	24376	
118738	118738	24234	
118739	118739	18706	
118740	118740	8851	
118741	118741	-2883	
118742	118742	-14235	
118743	118743	-22055	
118744	118744	-24990	
118745	118745	-22471	
118746	118746	-15029	
118747	118747	-4415	
118748	118748	7033	
118749	118749	17138	
118750	118750	23578	
118751	118751	24763	
118752	118752	20433	
118753	118753	11500	
118754	118754	-35	
118755	118755	-11513	
118756	118756	-20485	
118757	118757	-24768	
118758	118758	-23583	
118759	118759	-17241	
118760	118760	-7252	
118761	118761	4403	
118762	118762	15003	
118763	118763	22412	
118764	118764	25002	
118765	118765	22045	
118766	118766	14085	
118767	118767	2993	
118768	118768	-8835	
118769	118769	-18625	
118770	118770	-24214	
118771	118771	-24387	
118772	118772	-19271	
118773	118773	-10020	
118774	118774	1430	
118775	118775	12484	
118776	118776	20934	
118777	118777	24854	
118778	118778	23309	
118779	118779	16507	
118780	118780	5847	
118781	118781	-5994	
118782	118782	-16572	
118783	118783	-23281	
118784	118784	-24876	
118785	118785	-21035	
118786	118786	-12600	
118787	118787	-1488	
118788	118788	9962	
118789	118789	19224	
118790	118790	24361	
118791	118791	24213	
118792	118792	18659	
118793	118793	8896	
118794	118794	-3005	
118795	118795	-14164	
118796	118796	-22057	
118797	118797	-25003	
118798	118798	-22456	
118799	118799	-15099	
118800	118800	-4374	
118801	118801	7079	
118802	118802	17208	
118803	118803	23557	
118804	118804	24794	
118805	118805	20458	
118806	118806	11535	
118807	118807	12	
118808	118808	-11638	
118809	118809	-20499	
118810	118810	-24765	
118811	118811	-23595	
118812	118812	-17229	
118813	118813	-7314	
118814	118814	4326	
118815	118815	14975	
118816	118816	22367	
118817	118817	24997	
118818	118818	22023	
118819	118819	14165	
118820	118820	2997	
118821	118821	-8847	
118822	118822	-18604	
118823	118823	-24207	
118824	118824	-24378	
118825	118825	-19250	
118826	118826	-9997	
118827	118827	1332	
118828	118828	12527	
118829	118829	20944	
118830	118830	24872	
118831	118831	23314	
118832	118832	16475	
118833	118833	5954	
118834	118834	-6001	
118835	118835	-16495	
118836	118836	-23257	
118837	118837	-24885	
118838	118838	-21030	
118839	118839	-12613	
118840	118840	-1605	
118841	118841	9884	
118842	118842	19226	
118843	118843	24368	
118844	118844	24221	
118845	118845	18657	
118846	118846	8830	
118847	118847	-3000	
118848	118848	-14127	
118849	118849	-21970	
118850	118850	-25002	
118851	118851	-22499	
118852	118852	-14896	
118853	118853	-4221	
118854	118854	7131	
118855	118855	17184	
118856	118856	23556	
118857	118857	24794	
118858	118858	20500	
118859	118859	11624	
118860	118860	-27	
118861	118861	-11515	
118862	118862	-20498	
118863	118863	-24771	
118864	118864	-23599	
118865	118865	-17267	
118866	118866	-7287	
118867	118867	4307	
118868	118868	15032	
118869	118869	22417	
118870	118870	25007	
118871	118871	22053	
118872	118872	14158	
118873	118873	3055	
118874	118874	-8797	
118875	118875	-18567	
118876	118876	-24174	
118877	118877	-24399	
118878	118878	-19266	
118879	118879	-10009	
118880	118880	1399	
118881	118881	12580	
118882	118882	20890	
118883	118883	24860	
118884	118884	23311	
118885	118885	16624	
118886	118886	5916	
118887	118887	-5935	
118888	118888	-16452	
118889	118889	-23244	
118890	118890	-24882	
118891	118891	-21035	
118892	118892	-12673	
118893	118893	-1490	
118894	118894	9921	
118895	118895	19239	
118896	118896	24407	
118897	118897	24173	
118898	118898	18581	
118899	118899	8846	
118900	118900	-2889	
118901	118901	-14078	
118902	118902	-22003	
118903	118903	-24999	
118904	118904	-22499	
118905	118905	-15098	
118906	118906	-4322	
118907	118907	7171	
118908	118908	17261	
118909	118909	23565	
118910	118910	24795	
118911	118911	20504	
118912	118912	11612	
118913	118913	83	
118914	118914	-11498	
118915	118915	-20493	
118916	118916	-24762	
118917	118917	-23556	
118918	118918	-17343	
118919	118919	-7389	
118920	118920	4277	
118921	118921	14856	
118922	118922	22390	
118923	118923	25004	
118924	118924	22046	
118925	118925	14174	
118926	118926	2991	
118927	118927	-8770	
118928	118928	-18630	
118929	118929	-24183	
118930	118930	-24399	
118931	118931	-19302	
118932	118932	-9944	
118933	118933	1496	
118934	118934	12531	
118935	118935	20936	
118936	118936	24858	
118937	118937	23356	
118938	118938	16562	
118939	118939	6065	
118940	118940	-5982	
118941	118941	-16475	
118942	118942	-23236	
118943	118943	-24882	
118944	118944	-21046	
118945	118945	-12586	
118946	118946	-1500	
118947	118947	9845	
118948	118948	19177	
118949	118949	24364	
118950	118950	24207	
118951	118951	18729	
118952	118952	8857	
118953	118953	-2895	
118954	118954	-14186	
118955	118955	-22016	
118956	118956	-25004	
118957	118957	-22477	
118958	118958	-15064	
118959	118959	-4448	
118960	118960	7124	
118961	118961	17255	
118962	118962	23566	
118963	118963	24781	
118964	118964	20539	
118965	118965	11606	
118966	118966	-13	
118967	118967	-11589	
118968	118968	-20423	
118969	118969	-24768	
118970	118970	-23616	
118971	118971	-17352	
118972	118972	-7255	
118973	118973	4228	
118974	118974	14843	
118975	118975	22391	
118976	118976	24998	
118977	118977	22050	
118978	118978	14211	
118979	118979	2958	
118980	118980	-8842	
118981	118981	-18565	
118982	118982	-24208	
118983	118983	-24394	
118984	118984	-19284	
118985	118985	-9961	
118986	118986	1361	
118987	118987	12515	
118988	118988	20940	
118989	118989	24874	
118990	118990	23333	
118991	118991	16386	
118992	118992	5983	
118993	118993	-5735	
118994	118994	-16357	
118995	118995	-23230	
118996	118996	-24872	
118997	118997	-21007	
118998	118998	-12677	
118999	118999	-1528	
119000	119000	9804	
119001	119001	19275	
119002	119002	24363	
119003	119003	24196	
119004	119004	18659	
119005	119005	8842	
119006	119006	-2674	
119007	119007	-13995	
119008	119008	-22108	
119009	119009	-24999	
119010	119010	-22449	
119011	119011	-15072	
119012	119012	-4465	
119013	119013	7189	
119014	119014	17138	
119015	119015	23524	
119016	119016	24807	
119017	119017	20522	
119018	119018	11658	
119019	119019	97	
119020	119020	-11512	
119021	119021	-20420	
119022	119022	-24760	
119023	119023	-23570	
119024	119024	-17349	
119025	119025	-7268	
119026	119026	4306	
119027	119027	14971	
119028	119028	22393	
119029	119029	25003	
119030	119030	22066	
119031	119031	14189	
119032	119032	3055	
119033	119033	-8870	
119034	119034	-18555	
119035	119035	-24178	
119036	119036	-24428	
119037	119037	-19301	
119038	119038	-10012	
119039	119039	1401	
119040	119040	12422	
119041	119041	20953	
119042	119042	24855	
119043	119043	23338	
119044	119044	16571	
119045	119045	5943	
119046	119046	-5943	
119047	119047	-16462	
119048	119048	-23262	
119049	119049	-24878	
119050	119050	-20984	
119051	119051	-12706	
119052	119052	-1573	
119053	119053	9866	
119054	119054	19194	
119055	119055	24357	
119056	119056	24227	
119057	119057	18685	
119058	119058	8796	
119059	119059	-2950	
119060	119060	-14060	
119061	119061	-22066	
119062	119062	-24997	
119063	119063	-22408	
119064	119064	-14942	
119065	119065	-4231	
119066	119066	7192	
119067	119067	17123	
119068	119068	23525	
119069	119069	24799	
119070	119070	20491	
119071	119071	11626	
119072	119072	20	
119073	119073	-11409	
119074	119074	-20489	
119075	119075	-24756	
119076	119076	-23595	
119077	119077	-17198	
119078	119078	-7322	
119079	119079	4287	
119080	119080	14963	
119081	119081	22388	
119082	119082	25004	
119083	119083	22104	
119084	119084	14215	
119085	119085	3077	
119086	119086	-8897	
119087	119087	-18666	
119088	119088	-24205	
119089	119089	-24422	
119090	119090	-19288	
119091	119091	-10048	
119092	119092	1347	
119093	119093	12477	
119094	119094	20902	
119095	119095	24874	
119096	119096	23367	
119097	119097	16589	
119098	119098	6118	
119099	119099	-5913	
119100	119100	-16431	
119101	119101	-23255	
119102	119102	-24893	
119103	119103	-20993	
119104	119104	-12651	
119105	119105	-1580	
119106	119106	9877	
119107	119107	19178	
119108	119108	24382	
119109	119109	24224	
119110	119110	18640	
119111	119111	8820	
119112	119112	-2999	
119113	119113	-14096	
119114	119114	-22006	
119115	119115	-24997	
119116	119116	-22490	
119117	119117	-15139	
119118	119118	-4514	
119119	119119	6977	
119120	119120	17068	
119121	119121	23522	
119122	119122	24817	
119123	119123	20562	
119124	119124	11597	
119125	119125	58	
119126	119126	-11554	
119127	119127	-20481	
119128	119128	-24768	
119129	119129	-23566	
119130	119130	-17356	
119131	119131	-7320	
119132	119132	4301	
119133	119133	14951	
119134	119134	22416	
119135	119135	25005	
119136	119136	22079	
119137	119137	14187	
119138	119138	3021	
119139	119139	-8742	
119140	119140	-18528	
119141	119141	-24152	
119142	119142	-24428	
119143	119143	-19389	
119144	119144	-10138	
119145	119145	1179	
119146	119146	12416	
119147	119147	20919	
119148	119148	24868	
119149	119149	23339	
119150	119150	16456	
119151	119151	5936	
119152	119152	-5899	
119153	119153	-16529	
119154	119154	-23286	
119155	119155	-24881	
119156	119156	-21047	
119157	119157	-12754	
119158	119158	-1239	
119159	119159	9695	
119160	119160	19192	
119161	119161	24315	
119162	119162	24248	
119163	119163	18711	
119164	119164	8750	
119165	119165	-2789	
119166	119166	-14180	
119167	119167	-21989	
119168	119168	-25001	
119169	119169	-22501	
119170	119170	-15140	
119171	119171	-4434	
119172	119172	7156	
119173	119173	17167	
119174	119174	23552	
119175	119175	24790	
119176	119176	20548	
119177	119177	11527	
119178	119178	-59	
119179	119179	-11582	
119180	119180	-20425	
119181	119181	-24758	
119182	119182	-23664	
119183	119183	-17416	
119184	119184	-7329	
119185	119185	4212	
119186	119186	14906	
119187	119187	22376	
119188	119188	25003	
119189	119189	22100	
119190	119190	14191	
119191	119191	3077	
119192	119192	-8782	
119193	119193	-18583	
119194	119194	-24218	
119195	119195	-24426	
119196	119196	-19315	
119197	119197	-9959	
119198	119198	1260	
119199	119199	12564	
119200	119200	20925	
119201	119201	24867	
119202	119202	23338	
119203	119203	16534	
119204	119204	5990	
119205	119205	-5892	
119206	119206	-16479	
119207	119207	-23242	
119208	119208	-24896	
119209	119209	-21048	
119210	119210	-12639	
119211	119211	-1626	
119212	119212	9826	
119213	119213	19177	
119214	119214	24368	
119215	119215	24260	
119216	119216	18642	
119217	119217	8980	
119218	119218	-3078	
119219	119219	-13949	
119220	119220	-22003	
119221	119221	-24996	
119222	119222	-22431	
119223	119223	-15095	
119224	119224	-4401	
119225	119225	7183	
119226	119226	17195	
119227	119227	23540	
119228	119228	24814	
119229	119229	20556	
119230	119230	11646	
119231	119231	50	
